id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,big_church_count_500,church_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,big_church_count_1000,church_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
17576,2014-04-18,48,1.0,5.0,1.0,1.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Zapadnoe Degunino,7632939.805,78810,0.051843748,0.43788524,5519,1503.0,3,5735,5782.0,3,0,0,0,3,2,no,0,5,3,no,no,no,yes,no,no,no,no,87713,41288,46425,11996,6185,5811,51138,25535,25603,15676,4371,11305,5519,2775,2744,5735,3043,2692,13390,6903,6487,17236,8896,8340,10557,5442,5115,212.0,55.0,11.0,0.0,28.0,12.0,105.0,0.0,1.0,0.0,213.0,1.0,2.0,95.0,58.0,57.0,12,2.894450709,2.159295482,25.9519022,2.162658516,0.283116129,0.431915194,0.581198967,0.481167694,0.385529845,18.12757,1.055663,5.684923,4.834340536,58.01208643,12.0,3.649727978,4.944556905,128,0.162834151,1.954009817,1.474372272,no,1.036283143,11.02826741,13.7989831,14.46995561,15.86904434,0.57643715,8,no,1.03628316,1,0.064325275,yes,14.77844235,121,14.61399734,1,21.90448597,2.38366234,0.71814572,0.615978155,1.722815181,1.572188929,15.77373912,4.034558663,0.989110339,4.923135324,2.767999531,9.304030627,3.359918848,2.054232559,8.051056692,4.048265725,4.952441961,3.232351877,0.529696233,0.83775953,0.472992697,0.431915194,0.737505885,0.738341701,6.862579024,19.01261416,9.823983253,5.070235075,1.006034027,satisfactory,0.11,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96,28.59,1,6957,2,8499,0,660.0,1125.0,887.5,0,0,0,0,0,0,1,1,0,1,0,14.24,27.46,1,6957,3,70099,10,700.0,1166.67,933.33,1,1,4,4,0,0,0,1,1,0,5,0,13.13,21.76,1,6957,7,156099,11,700.0,1166.67,933.33,2,1,4,4,0,0,0,2,2,0,0,8,0,12.8,15.73,3,30257,13,283539,50,684.09,1147.73,915.91,6,12,16,13,2,1,0,6,7,0,0,18,1,14.78,14.96,26,807758,36,1205497,142,715.04,1203.01,959.02,9,32,50,38,10,3,0,10,9,0,0,38,4,3411777
17577,2014-04-18,38,20.0,15.0,22.0,1.0,1996.0,1.0,10.0,2.0,Investment,Mar'ino,11754772.16,247469,0.188712765,0.090799103,19223,10175.0,13,19083,21892.0,14,0,5,0,16,16,no,0,15,2,no,no,no,no,no,no,no,yes,165727,75503,90224,40692,20977,19715,161290,79622,81668,45487,12303,33184,19223,9987,9236,19083,9761,9322,45170,23233,21937,35793,17785,18008,36035,18574,17461,352.0,3.0,0.0,0.0,4.0,17.0,328.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,176.0,176.0,89,2.318497512,1.73873251,20.86479012,1.73873251,0.235696211,0.470228574,0.76010746,0.047386655,1.512956046,4.274873,1.897509,9.648811,4.158761205,49.90513446,16.0,4.159256471,5.344152473,16,0.058681014,0.704172173,0.141503008,yes,3.216810588,8.819485687,12.134705,13.47759094,14.31464768,3.216810586,1,no,4.539565826,48,2.702632629,no,16.09027334,5,6.837557606,6,2.711254145,5.533742589,2.159802803,0.087215184,3.669154371,7.171980892,3.910571993,1.198964542,0.346523593,3.582060091,1.191638526,5.633636145,2.76401059,3.005625193,3.624415075,2.260701539,3.821789294,2.194594119,0.320590741,1.934578489,0.470929565,0.470228574,1.073445493,1.108542725,9.376153855,9.401010713,5.201049863,3.891602559,0.326313241,excellent,41.55,0.0,0,0,1,135000,2,0,2,0,0,0,0,0,0,0,1,0,32.5,0.0,0,0,4,143400,8,528.57,857.14,692.86,1,4,1,2,0,0,0,0,0,5,1,29.01,0.0,0,0,13,249288,23,585.0,1000.0,792.5,3,9,6,3,2,0,0,1,2,0,11,4,24.42,4.52,1,11571,18,516388,42,555.26,947.37,751.32,4,17,12,7,2,0,0,3,3,0,0,15,4,21.37,14.54,4,68023,18,516388,58,586.54,1000.0,793.27,6,20,18,11,3,0,0,6,7,0,0,27,5,20.16,11.31,8,288023,35,1694566,106,644.21,1089.47,866.84,11,29,35,25,5,1,0,10,21,0,1,52,8,6100000
17578,2014-04-18,60,45.0,7.0,9.0,1.0,1973.0,3.0,6.0,2.0,Investment,Gol'janovo,14286990.83,157010,0.389353565,0.194489265,7751,5041.0,6,8004,11081.0,7,0,3,0,5,3,no,0,5,3,no,no,no,yes,no,no,no,no,12327,5588,6739,16831,8637,8194,98260,47405,50855,41919,12424,29495,7751,3941,3810,8004,4152,3852,18912,9716,9196,2780,1351,1429,14694,7551,7143,371.0,88.0,0.0,0.0,68.0,8.0,207.0,0.0,0.0,0.0,371.0,0.0,1.0,221.0,129.0,20.0,20,6.107969329,3.252772101,39.85988663,3.321657219,0.080860373,0.184615572,0.731411881,0.202149159,1.332417187,16.32941,1.199053,13.25078,7.861440728,94.33728874,18.0,7.531796606,9.501306039,136,0.218726009,2.624712107,0.353252204,no,0.393529274,10.448369,12.63613767,13.3842424,15.1809417,0.426691019,1,no,0.947097322,41,2.954407282,no,13.14910348,97,3.323707781,7,8.870447072,18.74939482,3.079035072,3.757018091,3.7012797,8.861997686,12.88836346,3.259480017,0.373623463,4.153558244,9.546841216,7.476304417,3.548888023,3.020836629,16.90157233,1.109592547,4.281250795,1.881281771,0.643850997,1.278789423,0.59801258,0.184615572,0.840837546,1.051333801,7.608073217,11.91398314,8.194149928,5.119260806,0.330687457,good,4.34,0.0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,4.48,0.0,0,0,1,320000,2,400.0,750.0,575.0,0,1,1,0,0,0,1,0,0,2,0,13.07,0.9,1,140000,3,380110,6,380.0,700.0,540.0,1,3,2,0,0,0,0,2,1,0,2,0,21.56,4.64,2,175000,3,380110,7,400.0,750.0,575.0,1,3,3,0,0,0,0,2,1,0,0,4,0,29.29,6.43,3,177200,5,417410,16,600.0,1000.0,800.0,1,5,5,5,0,0,0,3,2,0,0,11,2,32.33,7.37,8,245637,10,464476,52,662.5,1114.58,888.54,4,16,16,12,3,1,0,4,7,0,0,22,5,7400000
17579,2014-04-18,94,30.0,4.0,0.0,1.0,1979.0,4.0,0.0,2.0,OwnerOccupier,Mitino,12583535.69,178473,0.194702869,0.069753361,13087,6839.0,9,13670,17063.0,10,0,1,0,17,6,no,0,11,4,no,no,no,no,no,no,no,no,21155,9828,11327,28563,14680,13883,120381,60040,60341,29529,9083,20446,13087,6645,6442,13670,7126,6544,32063,16513,15550,3292,1450,1842,24934,12782,12152,458.0,9.0,51.0,12.0,124.0,50.0,201.0,0.0,9.0,2.0,459.0,13.0,24.0,40.0,130.0,252.0,4,0.059640878,0.031808467,0.381701605,0.031808467,0.556067501,0.249131302,0.528763787,0.55797958,0.624706911,15.89356,1.66769,13.38342,3.213865715,38.56638859,4.0,2.738477797,3.53296847,4,0.121737018,1.46084422,0.749486176,no,1.744855881,13.92593627,16.72417404,17.56646253,18.7528432,1.74485586,1,no,2.091602989,17,1.663274969,no,16.40081357,83,5.657051233,1,26.84732323,8.840886357,5.509276754,0.833462483,10.31021334,0.678700261,26.8151501,0.952690705,0.341012026,1.12439695,6.957170213,6.307953906,4.102199295,2.625925206,7.712327481,2.637733749,9.825594514,0.249131302,0.179545077,0.0,0.712886273,0.249131302,0.171437871,0.854763166,14.36659569,15.91311058,15.508916,4.095606062,0.080431024,good,0.0,0.0,2,11000,5,77480,7,0,3,3,1,0,0,1,0,0,1,0,21.7,4.06,2,11000,6,80780,13,592.31,1000.0,796.15,0,4,5,4,0,0,1,1,0,5,1,27.68,7.3,2,11000,10,128092,24,716.67,1208.33,962.5,0,4,10,8,2,0,0,1,1,0,9,2,25.52,7.03,4,167000,11,137756,30,733.33,1233.33,983.33,0,5,12,10,3,0,0,1,2,0,0,15,2,25.12,5.28,4,167000,17,315256,37,732.43,1243.24,987.84,0,7,15,10,5,0,0,4,4,0,0,19,3,17.39,4.8,10,414166,27,1019560,71,889.39,1484.85,1187.12,5,9,25,18,11,2,1,5,4,0,1,32,5,12264823
17580,2014-04-18,38,19.0,7.0,17.0,1.0,1988.0,1.0,8.0,3.0,Investment,Moskvorech'e-Saburovo,10046857.44,76156,0.071056234,0.246031548,3816,3150.0,5,3151,5519.0,5,0,3,1,7,6,no,0,3,4,no,no,no,yes,no,no,yes,no,130229,60619,69610,7296,3649,3647,52450,26354,26096,16410,4819,11591,3816,1868,1948,3151,1598,1553,8456,4233,4223,27194,12852,14342,6625,3297,3328,153.0,4.0,0.0,0.0,75.0,3.0,71.0,0.0,0.0,0.0,153.0,0.0,0.0,78.0,54.0,21.0,28,4.086247128,1.88823909,22.33140697,1.860950581,0.15678575,0.517713001,1.192595977,0.44859559,1.140790975,1.931583,2.766355,4.814586,2.827970885,33.93565062,29.0,1.720426238,4.269022777,27,0.096379347,1.156552164,0.141093578,yes,5.916336427,7.468105512,10.76679339,12.50872029,13.00739846,3.792599759,2,no,5.620157658,23,0.43458073,no,13.47619692,32,4.479901338,11,8.168287452,0.923528092,0.360225723,0.882098673,7.311517227,2.385421862,5.846534689,2.577536398,0.564010117,3.690918431,6.544707742,4.506012376,3.301883888,1.872895093,7.671574509,0.846757445,2.766726662,2.642202492,0.167415414,1.292751683,0.676520678,0.517713001,2.282975495,0.851141201,4.182508816,8.607305552,2.233778067,2.942979007,0.598680244,excellent,0.93,0.0,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0.0,0,0,2,3635,4,366.67,666.67,516.67,1,2,1,0,0,0,0,1,0,3,0,8.07,2.21,1,155000,2,3635,7,600.0,1000.0,800.0,1,2,2,2,0,0,0,0,2,0,6,0,15.48,7.02,1,155000,4,15035,15,607.69,1038.46,823.08,2,3,6,4,0,0,0,0,4,0,0,10,0,20.87,16.78,3,199000,9,95811,36,706.45,1209.68,958.06,5,8,13,6,3,1,0,2,9,0,2,16,5,17.31,19.74,21,691885,47,1388053,161,658.39,1127.52,892.95,12,47,58,28,13,3,0,7,26,1,9,63,12,6500000
17581,2014-04-18,75,44.0,16.0,17.0,1.0,2004.0,3.0,12.0,3.0,Investment,Moskvorech'e-Saburovo,10046857.44,76156,0.071056234,0.246031548,3816,3150.0,5,3151,5519.0,5,0,3,1,7,6,no,0,3,4,no,no,no,yes,no,no,yes,no,130229,60619,69610,7296,3649,3647,52450,26354,26096,16410,4819,11591,3816,1868,1948,3151,1598,1553,8456,4233,4223,27194,12852,14342,6625,3297,3328,153.0,4.0,0.0,0.0,75.0,3.0,71.0,0.0,0.0,0.0,153.0,0.0,0.0,78.0,54.0,21.0,91,4.493400405,1.902371353,22.82845623,1.902371353,0.168567272,0.142091182,0.932115102,0.165589512,1.210121116,2.67416,0.876754,6.478883,2.327722818,27.93267381,27.0,2.417865646,4.211300991,27,0.161677422,1.940129059,0.23696212,no,4.171393699,8.469748335,11.80617715,13.39894542,14.05731603,4.171393702,1,no,4.643228638,23,1.844380818,no,15.08447186,32,5.580722122,11,5.749618383,2.893094019,1.106939301,0.732745259,6.054294239,4.804434229,6.947355472,4.982170521,0.415722958,0.307580154,5.973438196,7.863637907,4.532111344,3.507439384,2.963404637,4.012545118,4.3750016,1.963710067,1.220074863,1.914430119,0.432779107,0.142091182,0.884198722,0.883514898,6.666311487,10.21558049,3.269830141,2.765868679,0.812342592,excellent,20.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30.31,0.0,0,0,0,0,1,500.0,1000.0,750.0,0,0,1,0,0,0,1,1,0,2,0,24.15,2.48,0,0,3,21022,13,440.0,850.0,645.0,3,3,7,0,0,0,0,2,3,0,8,2,19.19,4.94,3,57200,7,102058,26,686.36,1181.82,934.09,4,7,9,3,2,1,0,2,3,0,0,14,3,16.18,8.59,4,212200,24,708088,71,618.75,1062.5,840.63,7,22,25,12,4,1,0,5,7,0,1,28,7,21.37,10.45,8,321523,39,1366466,133,662.5,1125.0,893.75,13,35,46,29,8,2,0,10,26,0,2,57,11,13000000
17582,2014-04-18,71,44.0,3.0,5.0,2.0,1956.0,3.0,6.0,3.0,Investment,Bogorodskoe,8659075.461,104410,0.416866452,0.069660344,7103,3107.0,7,6119,7277.0,9,0,1,0,8,4,no,0,2,4,no,no,no,yes,no,no,no,no,1452550,655329,797221,13897,6937,6960,59366,30856,28510,31147,11500,19647,7103,3598,3505,6119,2984,3135,15630,7783,7847,311210,150254,160956,12479,6183,6296,413.0,104.0,4.0,0.0,215.0,7.0,63.0,0.0,20.0,0.0,413.0,4.0,14.0,316.0,61.0,18.0,25,0.661911605,0.529529293,6.354351518,0.529529293,0.131112859,0.390126762,2.424246129,0.065844981,0.314697414,16.51581,1.560802,10.42898,2.893292515,34.71951018,38.0,2.96355486,4.787127135,38,0.033660932,0.403931189,1.102168966,no,5.453536942,5.138156934,7.105438133,7.853681366,9.629422696,4.712459091,20,no,4.829768172,15,0.501590842,no,6.815218754,97,3.847513039,10,7.334952779,12.59483541,0.660178283,0.966077396,2.835118243,5.203396939,17.14010229,5.331973375,1.041331535,2.314723777,4.542157727,2.100497224,0.748425347,0.706643354,5.161257941,1.892830525,3.612772012,1.437669548,0.65223396,0.823312218,0.596903301,0.390126762,1.830403192,1.123497935,7.417129408,4.535655682,5.292783009,0.64207372,0.0664846,poor,7.7,6.01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.26,19.34,1,20000,2,27000,2,500.0,1000.0,750.0,1,0,1,0,0,0,0,0,1,1,0,22.54,20.56,2,29839,2,27000,5,575.0,1000.0,787.5,1,1,2,1,0,0,0,0,1,1,7,0,30.23,18.04,6,220339,3,36200,7,633.33,1083.33,858.33,1,1,3,2,0,0,0,2,3,0,1,12,0,39.35,15.14,15,333031,9,74668,32,639.29,1107.14,873.21,4,8,13,5,1,1,0,5,8,0,1,27,0,44.57,11.1,65,1216936,30,525070,193,718.13,1214.29,966.21,11,49,65,43,22,3,0,14,27,0,7,85,6,6000000
17583,2014-04-18,60,44.0,6.0,9.0,1.0,1967.0,3.0,5.0,3.0,Investment,Hovrino,5264733.751,80791,0.184282943,0.050755569,5195,3082.0,4,5469,7123.0,4,0,0,0,10,2,no,0,1,1,no,no,no,no,no,no,no,no,81887,37070,44817,11356,5819,5537,47628,23527,24101,21807,6668,15139,5195,2621,2574,5469,2842,2627,12655,6470,6185,21910,10290,11620,10012,5135,4877,254.0,58.0,1.0,0.0,18.0,14.0,162.0,0.0,1.0,0.0,253.0,0.0,0.0,113.0,52.0,88.0,77,3.703897458,2.018089725,24.2170767,2.018089725,0.236956205,0.120866559,0.795371605,0.359495907,0.53841869,20.20949,1.494116,4.805316,2.584115141,31.00938169,54.0,2.584115141,3.582927399,54,0.189021195,2.268254344,0.589635344,no,3.638842726,8.504795331,11.29214915,11.9756114,13.35575722,1.72077964,14,no,3.109183117,8,1.307108719,no,12.92847381,83,10.15303944,5,19.87077722,2.176163836,2.748507165,0.823279496,3.959635363,1.626654314,18.74388874,2.276527374,0.243519681,1.066530246,4.103618202,4.957070865,2.042677759,1.136531958,3.227575662,1.718715494,1.727467971,0.71157821,1.17682748,0.527811179,0.752988357,0.120866559,1.160918934,0.865618534,5.809912736,10.50160074,7.963180773,4.487676508,0.249553558,poor,2.75,0.0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,5,0,9.69,1.86,2,35000,0,0,14,630.77,1038.46,834.62,1,4,4,5,0,0,0,1,0,10,0,16.55,6.15,5,82427,4,61000,26,587.5,1000.0,793.75,2,7,10,7,0,0,0,2,3,0,11,0,16.73,12.14,8,265027,9,138640,49,582.98,1000.0,791.49,2,13,21,13,0,0,0,5,3,0,0,13,1,12.09,19.46,20,502613,16,334640,74,663.89,1125.0,894.44,2,21,28,18,3,2,0,7,6,0,0,23,2,15.24,17.86,45,1107996,43,1389188,205,706.42,1184.49,945.45,18,57,63,48,12,7,0,11,16,0,1,67,9,9350000
17584,2014-04-18,64,1.0,4.0,17.0,1.0,1979.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395.0,5,1564,7377.0,5,0,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43.0,3.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,0.0,41.0,0.0,1.0,7.0,10.0,23.0,108,1.05679228,0.84543383,4.191804921,0.349317077,1.429003906,0.67031873,3.250457243,1.494123862,0.985542463,1.291558,3.86164,1.366726,4.016450822,48.19740987,75.0,3.548686163,4.590319092,75,0.384052211,4.608626534,0.628520327,no,5.89347415,13.84635948,17.85957429,18.62461056,19.9766576,3.216811715,11,no,4.448953723,55,2.822450032,no,25.28427444,5,7.182992173,14,9.458519528,16.95142891,3.631364402,5.9974419,10.29615914,4.616595156,10.19346718,4.028891117,3.155561562,7.389796647,7.389796647,13.52102284,6.400024578,0.816795461,12.16842048,4.011708394,8.928433291,5.254919845,2.236717825,5.342818357,1.672719114,0.67031873,3.577978287,0.693634797,10.05808971,8.639813148,7.356487454,6.950869801,2.313538683,good,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,1,0,0,0,0.01,8.64,0,0,0,0,0,683.33,1147.06,913.64,0,0,0,0,0,0,0,0,1,0,0,0,1.5,14.78,0,0,0,0,0,671.01,1136.36,904.55,0,0,0,0,0,0,0,0,1,0,0,0,0,3.81,16.19,0,0,2,41100,3,833.33,1333.33,1083.33,0,0,1,2,0,0,0,0,2,0,0,0,1,12.95,7.32,0,0,3,43437,12,733.33,1250.0,991.67,0,1,6,4,1,0,0,4,6,0,0,4,1,6272000
17585,2014-04-18,60,38.0,3.0,5.0,2.0,1907.0,3.0,8.0,3.0,Investment,Danilovskoe,12495435.25,91100,0.027650988,0.341071945,5947,2235.0,5,5664,6073.0,9,0,3,0,12,5,no,0,11,48,yes,no,no,no,no,no,no,no,102590,48106,54484,12370,6137,6233,54478,26382,28096,24252,6708,17544,5947,2950,2997,5664,2798,2866,13855,6851,7004,24296,11769,12527,10869,5377,5492,360.0,47.0,0.0,0.0,288.0,3.0,22.0,0.0,0.0,0.0,357.0,21.0,86.0,198.0,44.0,8.0,94,1.534862367,1.184359335,12.1175486,1.009795716,0.783220813,0.237600246,1.646997652,0.462135933,0.760236249,6.834558,2.309254,13.90348,1.043991751,12.52790102,32.0,1.386073173,2.322337042,66,0.141561974,1.698743684,0.283986217,no,11.71132128,2.174130497,0.908202486,2.418875462,3.093313019,2.174130504,4,no,2.927097483,19,0.524203231,no,2.300562962,32,2.049617453,13,7.498918769,5.276864853,1.490105896,2.629741073,2.415435811,5.134778675,3.626837708,1.496708243,0.535304655,0.689233719,2.642661328,2.972972015,1.205605524,1.650372894,6.968188895,0.480353929,1.85113571,0.237600246,0.542383768,0.110310787,1.160444246,0.786735936,0.139907917,0.132145516,1.779690319,1.786747088,1.230538923,1.514089658,0.071197129,excellent,0.39,0.0,19,467824,0,0,13,1,2,5,3,0,2,1,1,0,1,0,2.29,1.17,30,719072,1,20000,54,911.54,1509.62,1210.58,2,13,17,11,5,5,5,6,0,4,0,1.98,3.73,72,1290388,8,173700,124,902.52,1491.6,1197.06,5,23,35,34,20,6,1,7,12,1,15,1,2.81,4.67,119,1869152,18,359501,248,840.52,1394.4,1117.46,16,55,69,63,33,11,1,20,27,1,13,32,2,4.42,10.49,222,3463861,42,1416780,576,816.7,1348.97,1082.83,43,136,149,157,69,19,3,53,80,1,17,67,7,6.62,19.29,536,7860854,99,3924434,1727,852.2,1406.58,1129.39,116,418,435,440,220,88,10,125,187,1,71,143,10,10400000
17586,2014-04-18,58,32.0,6.0,22.0,1.0,2004.0,2.0,10.0,2.0,Investment,Obruchevskoe,6050064.566,78616,0.16752567,0.093442564,4215,2372.0,6,4635,6083.0,8,0,2,1,11,1,no,0,4,5,no,no,no,yes,no,no,no,no,83844,36656,47188,9414,4815,4599,51445,25003,26442,17757,5579,12178,4215,2161,2054,4635,2364,2271,10896,5572,5324,15835,7398,8437,8301,4219,4082,185.0,38.0,0.0,0.0,4.0,9.0,134.0,0.0,0.0,0.0,186.0,0.0,0.0,84.0,36.0,66.0,83,2.082628458,1.422306809,17.0676817,1.422306809,0.123479055,0.396329443,1.827335805,0.143778127,0.650071999,9.99716,4.118915,9.496367,6.57265816,78.87189792,33.0,7.40569162,9.564218137,33,0.126372109,1.516465307,0.650870253,no,4.200237787,7.033591196,9.900741448,11.00462104,11.7526971,0.875622878,16,no,3.930062238,51,5.062774347,no,13.05202835,32,7.137745135,8,18.26197546,6.095111744,0.738789938,2.642221841,6.156274595,4.961917303,4.195043339,1.076771902,0.581034814,2.188211714,4.309758439,3.017619391,2.37043241,0.299449104,15.34506425,1.205199549,1.720567759,3.901666359,0.718717111,0.581034814,0.914841321,0.396329443,1.827335805,0.439448473,0.8375636,3.938637185,3.95449417,1.457399758,0.002597338,satisfactory,8.74,0.0,0,0,0,0,3,0,1,1,1,0,0,0,1,0,0,1,15.61,3.07,3,79673,1,16500,15,746.67,1266.67,1006.67,0,4,5,3,3,0,0,1,0,1,1,17.0,4.66,7,199503,4,53100,51,620.0,1060.0,840.0,1,20,16,8,6,0,0,0,3,1,9,1,13.44,10.28,12,422702,10,175600,75,679.17,1152.78,915.97,3,23,25,15,8,1,0,1,8,1,1,18,2,15.88,8.38,26,978375,29,649350,181,715.52,1201.15,958.33,7,45,62,48,17,1,1,2,19,1,3,46,3,29.32,3.73,50,1303284,50,1391445,332,703.79,1184.54,944.16,15,82,115,87,30,2,1,6,35,1,6,77,9,11700000
